	NCBI_GENE_ID	function	Protein IDs	strain	transcription	muts
16786	amn	AMP nucleosidase (EC 3.2.2.4)	sp|P0AE12|AMN_ECOLI	5	1.60277136258661	1
16787	ampC	Beta-lactamase (EC 3.5.2.6)	sp|P00811|AMPC_ECOLI	5	1.48616600790514	0
16788	ampD	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) AmpD		5	2.58914728682171	0
16789	ampE	AmpE protein		5	2.03409090909091	1
16790	ampG	AmpG permease		5	0.8165374677002579	0
16791	ampH	Penicillin-binding protein AmpH		5	0.8921933085501859	0
16792	amtB	Ammonium transporter		5	1.3195020746888	1
16793	amyA	Cytoplasmic alpha-amylase (EC 3.2.1.1)		5	1.35836177474403	0
16794	ansA	L-asparaginase I, cytoplasmic (EC 3.5.1.1)		5	0.8046875	0
16795	ansB	L-asparaginase (EC 3.5.1.1)		5	1.00122976019676	0
16796	ansP	L-asparagine permease		5	1.9672131147541	0
16797	apaG	ApaG protein		5	0.774074074074074	0
16798	apaH	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)		5	1.04296875	0
16799	aphA	NMN phosphatase (EC 3.1.3.5); Class B acid phosphatase precursor (EC 3.1.3.2)		5	0.630097087378641	1
16800	appA	Phosphoanhydride phosphohydrolase (EC 3.1.3.2) (pH 2.5 acid phosphatase) (AP) / 4- phytase (EC 3.1.3.26)		5	1.16111111111111	0
16801	appB	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)		5	1.37914691943128	0
16802	appC	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	sp|P26459|APPC_ECOLI	5	1.01754385964912	0
16803	appY	Transcriptional regulator of catabolic arginine decarboxylase (adiA)		5	0.38516746411483294	0
16804	apt	Adenine phosphoribosyltransferase (EC 2.4.2.7)	sp|P69503|APT_ECOLI;sp|C4ZUS3|APT_ECOBW;sp|B1XFQ6|APT_ECODH	5	0.5955555555555561	0
16805	aqpZ	Aquaporin Z		5	1.61111111111111	0
16806	araA	L-arabinose isomerase (EC 5.3.1.4)		5	2.1743119266055	0
16807	araB	Ribulokinase (EC 2.7.1.16)		5	2.1	0
16808	araC	Arabinose operon regulatory protein		5	5.7644444444444405	0
16809	araD	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)		5	2.41891891891892	0
16810	araE	Arabinose-proton symporter		5	1.0735294117647098	0
16811	araF	L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)		5	1.4792899408284	0
16812	araG	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)		5	2.38036809815951	0
16813	araH	L-arabinose transport system permease protein (TC 3.A.1.2.2)		5	2.04838709677419	0
16814	araJ	Protein AraJ precursor		5	1.75431034482759	1
16815	arcA	Aerobic respiration control protein arcA	sp|P0A9Q1|ARCA_ECOLI	5	2.45408163265306	0
16816	argA	N-acetylglutamate synthase (EC 2.3.1.1)	sp|P0A6C5|ARGA_ECOLI	5	2.09411764705882	0
16817	argB	Acetylglutamate kinase (EC 2.7.2.8)	sp|B1XBC4|ARGB_ECODH;sp|P0A6C8|ARGB_ECOLI;sp|C5A0Q8|ARGB_ECOBW	5	1.5111111111111102	0
16818	argC	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	sp|P11446|ARGC_ECOLI	5	1.34645669291339	0
16819	argD	Acetylornithine aminotransferase (EC 2.6.1.11) / N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)	sp|P18335|ARGD_ECOLI	5	1.73333333333333	0
16820	argE	Acetylornithine deacetylase (EC 3.5.1.16)	sp|P23908|ARGE_ECOLI;sp|C5A0C3|ARGE_ECOBW;sp|B1XBC2|ARGE_ECODH	5	1.32272727272727	1
16821	argF	Ornithine carbamoyltransferase (EC 2.1.3.3)		5	1.45121951219512	0
16822	argG	Argininosuccinate synthase (EC 6.3.4.5)		5	1.28169014084507	0
16823	argH	Argininosuccinate lyase (EC 4.3.2.1)		5	1.22099447513812	0
16824	argI	Ornithine carbamoyltransferase (EC 2.1.3.3)		5	2.17699115044248	1
16825	argK	putative periplasmic protein kinase ArgK and related GTPases of G3E family		5	1.6363636363636398	0
16826	argO	Arginine exporter protein ArgO		5	0.964028776978417	0
16827	argP	Chromosome initiation inhibitor	sp|P0A8S1|ARGP_ECOLI;sp|C5A0I6|ARGP_ECOBW;sp|B1XEK1|ARGP_ECODH	5	1.84223918575064	0
16828	argR	Arginine pathway regulatory protein ArgR, repressor of arg regulon	sp|P0A6D0|ARGR_ECOLI;sp|C4ZSX5|ARGR_ECOBW;sp|B1XHL0|ARGR_ECODH	5	1.18828125	0
16829	argS	Arginyl-tRNA synthetase (EC 6.1.1.19)		5	1.20250284414107	0
16830	argT	Lysine-arginine-ornithine-binding periplasmic protein precursor (TC 3.A.1.3.1)	sp|P09551|ARGT_ECOLI	5	0.66339590443686	0
16831	argW	tRNA-Arg-CCT		5	0.65625	0
16832	argX	tRNA-Arg-CCG		5	0.538461538461538	0
16833	argY	tRNA-Arg-ACG		5	0.369747899159664	0
16834	argY	tRNA-Arg-ACG		5	0.30007390983000704	0
16835	argY	tRNA-Arg-ACG		5	0.25197628458498	0
16836	argY	tRNA-Arg-ACG		5	0.417613636363636	0
16837	arnT	Polymyxin resistance protein ArnT, undecaprenyl phosphate-alpha-L-Ara4N transferase; Melittin resistance protein PqaB		5	2.1018518518518503	0
16838	aroA	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	sp|P0A6D3|AROA_ECOLI;sp|C4ZQ34|AROA_ECOBW;sp|B1X848|AROA_ECODH	5	1.2433460076045602	0
16839	aroB	3-dehydroquinate synthase (EC 4.2.3.4)	sp|P07639|AROB_ECOLI;sp|C4ZUP4|AROB_ECOBW;sp|B1X736|AROB_ECODH	5	1.36988110964333	0
16840	aroC	Chorismate synthase (EC 4.2.3.5)	sp|P12008|AROC_ECOLI;sp|C4ZVM2|AROC_ECOBW;sp|B1X9K2|AROC_ECODH	5	1.86255924170616	0
16841	aroD	3-dehydroquinate dehydratase I (EC 4.2.1.10)	sp|P05194|AROD_ECOLI;sp|C4ZYF5|AROD_ECOBW;sp|B1XG01|AROD_ECODH	5	1.73684210526316	0
16842	aroE	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	sp|P15770|AROE_ECOLI;sp|C4ZUD6|AROE_ECOBW;sp|B1X6D4|AROE_ECODH	5	1.22767857142857	0
16843	aroF	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	sp|P00888|AROF_ECOLI	5	1.76950354609929	0
16844	aroG	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	sp|P0AB91|AROG_ECOLI	5	1.02455546147333	0
16845	aroH	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	sp|P00887|AROH_ECOLI	5	0.972027972027972	0
16846	aroL	Shikimate kinase III (EC 2.7.1.71)		5	1.18348623853211	0
16847	aroM	AroM protein		5	1.91907514450867	0
16848	aroP	Aromatic amino acid transport protein AroP	sp|P15993|AROP_ECOLI	5	1.64628820960699	1
16849	arpA	Ankyrin-repeat protein A		5	1.80662983425414	0
16850	arpB	FIG00638086: hypothetical protein		5	1.25842696629213	0
16851	arpB	Ankyrin-repeat protein A		5	1.65753424657534	0
16852	arsB	Arsenic efflux pump protein		5	4.72222222222222	0
16853	arsC	Arsenate reductase (EC 1.20.4.1)		5	2.57407407407407	0
16854	arsR	Arsenical resistance operon repressor		5	5.803571428571429	1
16855	artI	Arginine ABC transporter, periplasmic arginine-binding protein ArtI	sp|P30859|ARTI_ECOLI	5	0.4615384615384621	0
16856	artJ	Arginine ABC transporter, periplasmic arginine-binding protein ArtJ	sp|P30860|ARTJ_ECOLI	5	0.902439024390244	0
16857	artM	Arginine ABC transporter, permease protein ArtM		5	0.77431906614786	1
16858	artQ	Arginine ABC transporter, permease protein ArtQ		5	0.9685534591194972	1
16859	ascB	6-phospho-beta-glucosidase ascB (EC 3.2.1.86)		5	1.90506329113924	0
16860	ascF	PTS system, arbutin-, cellobiose-, and salicin-specific IIBC component (EC 2.7.1.69)		5	2.65217391304348	0
16861	ascG	AscBF operon repressor		5	1.42857142857143	0
16862	asd	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)		5	1.07773232028054	0
16863	aslA	Arylsulfatase (EC 3.1.6.1)		5	1.66509433962264	0
16864	aslB	Putative arylsulfatase regulatory protein		5	1.18232044198895	0
16865	asmA	A/G-specific adenine glycosylase (EC 3.2.2.-)	sp|P28249|ASMA_ECOLI	5	1.5205288796103	0
16866	asnA	Aspartate--ammonia ligase (EC 6.3.1.1)	sp|P00963|ASNA_ECOLI;sp|C4ZZ22|ASNA_ECOBW;sp|B1X9X2|ASNA_ECODH	5	1.13875598086124	0
16867	asnB	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	sp|P22106|ASNB_ECOLI	5	1.07188160676533	1
16868	asnC	Regulatory protein AsnC	sp|P0ACI6|ASNC_ECOLI	5	2.03225806451613	0
16869	asnS	Asparaginyl-tRNA synthetase (EC 6.1.1.22)		5	0.825340438129071	0
16870	asnU	tRNA-Asn-GTT		5	2.2	0
16871	asnU	tRNA-Asn-GTT		5	1.3636363636363602	0
16872	asnU	tRNA-Asn-GTT		5	0.275	0
16873	asnU	tRNA-Asn-GTT		5	0.95	0
16874	aspA	Aspartate ammonia-lyase (EC 4.3.1.1)	sp|P0AC38|ASPA_ECOLI	5	0.701450860166761	0
16875	aspC	Aspartate aminotransferase (EC 2.6.1.1)		5	0.958947368421053	0
16876	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12)		5	0.887914230019493	0
16877	aspT	tRNA-Asp-GTC		5	0.7305936073059359	0
16878	aspT	tRNA-Asp-GTC		5	1.23529411764706	0
16879	asr	Acid shock protein precursor		5	4.54819277108434	0
16880	astA	Arginine N-succinyltransferase (EC 2.3.1.109)		5	0.810810810810811	0
16881	astB	Succinylarginine dihydrolase (EC 3.5.3.23)		5	0.980519480519481	0
16882	astC	Succinylornithine transaminase (EC 2.6.1.81)		5	0.522550544323484	0
16883	astD	Succinylglutamic semialdehyde dehydrogenase (EC 1.2.1.71)		5	1.06222222222222	0
16884	astE	Succinylglutamate desuccinylase (EC 3.5.1.96)		5	0.984962406015037	0
16885	atoA	Acetyl-CoA:acetoacetyl-CoA transferase, beta subunit (EC 2.8.3.8)		5	1.92	0
16886	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)		5	2.46315789473684	0
16887	atoC	Acetoacetate metabolism regulatory protein AtoC		5	1.96969696969697	0
16888	atoD	Acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (EC 2.8.3.8)		5	1.4081632653061202	1
16889	atoE	Short chain fatty acids transporter		5	2.28915662650602	0
16890	atoS	Sensory histidine kinase AtoS		5	2.1532976827094497	0
16891	atpA	ATP synthase alpha chain (EC 3.6.3.14)	sp|P0ABB0|ATPA_ECOLI;sp|C4ZZ12|ATPA_ECOBW;sp|B1X9W2|ATPA_ECODH	5	0.970291869353718	1
16892	atpB	ATP synthase F0 sector subunit a (EC 3.6.3.14)	sp|P0ABB4|ATPB_ECOLI;sp|C4ZZ10|ATPB_ECOBW;sp|B1X9W0|ATPB_ECODH	5	0.7050163576881129	0
16893	atpC	ATP synthase epsilon chain (EC 3.6.3.14)		5	1.09049773755656	0
16894	atpD	ATP synthase beta chain (EC 3.6.3.14)	sp|P0ABA4|ATPD_ECOLI;sp|C4ZZ13|ATPD_ECOBW;sp|B1X9W3|ATPD_ECODH	5	1.52251876563803	0
16895	atpE	ATP synthase F0 sector subunit c (EC 3.6.3.14)	sp|P0A6E6|ATPE_ECOLI;sp|C4ZZ09|ATPE_ECOBW;sp|B1X9V9|ATPE_ECODH	5	2.3929824561403503	1
16896	atpF	ATP synthase F0 sector subunit b (EC 3.6.3.14)	sp|P0ABA0|ATPF_ECOLI;sp|B1X9W4|ATPF_ECODH	5	1.11502864698105	0
16897	atpG	ATP synthase gamma chain (EC 3.6.3.14)	sp|P0ABA6|ATPG_ECOLI;sp|C4ZZ11|ATPG_ECOBW;sp|B1X9W1|ATPG_ECODH	5	0.996498905908096	0
16898	atpH	ATP synthase delta chain (EC 3.6.3.14)		5	1.21938775510204	0
16899	atpI	ATP synthase protein I		5	0.825115055884287	0
16900	avtA	Valine--pyruvate aminotransferase (EC 2.6.1.66)	sp|P09053|AVTA_ECOLI	5	1.93552631578947	1
16901	azoR	FMN-dependent NADH-azoreductase	sp|P41407|AZOR_ECOLI	5	1.35672514619883	0
16902	bacA	Undecaprenyl-diphosphatase (EC 3.6.1.27)		5	1.2962962962963	0
16903	baeR	Response regulator BaeR	sp|P69228|BAER_ECOLI	5	2.09333333333333	0
16904	baeS	Sensory histidine kinase BaeS		5	2.6	0
16905	barA	BarA sensory histidine kinase (= VarS = GacS)		5	1.5416666666666698	0
16906	basR	Transcriptional regulatory protein basR/pmrA	sp|P30843|BASR_ECOLI	5	1.46632124352332	0
16907	basS	Sensor protein basS/pmrB (EC 2.7.3.-)		5	1.28919860627178	0
16908	bax	BAX protein		5	1.67344345616264	0
16909	bcp	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	sp|P0AE52|BCP_ECOLI	5	0.9343955014058108	0
16910	bcr	MFS family multidrug transport protein, bicyclomycin resistance protein	sp|P28246|BCR_ECOLI	5	1.36060606060606	0
16911	bcsA	Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)		5	1.15923566878981	1
16912	bcsB	Cyclic di-GMP binding protein precursor		5	1.51459854014599	0
16913	bcsC	Cellulose synthase operon protein C		5	1.3881932021466898	1
16914	bcsE	FIG005274: hypothetical protein		5	0.591309453904874	1
16915	bcsG	FIG002337: predicted inner membrane protein		5	0.8484848484848492	0
16916	bcsZ	Endoglucanase precursor (EC 3.2.1.4)		5	1.2677165354330702	0
16917	bdm	Bdm protein		5	0.826923076923077	0
16918	bfd	Bacterioferritin-associated ferredoxin		5	2.80851063829787	0
16919	bfr	Bacterioferritin	sp|P0ABD3|BFR_ECOLI	5	0.587212035731077	0
16920	bglA	6-phospho-beta-glucosidase (EC 3.2.1.86)	sp|Q46829|BGLA_ECOLI	5	1.5230061349693302	0
16921	bglB	6-phospho-beta-glucosidase (EC 3.2.1.86)		5	1.78703703703704	1
16922	bglF	PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)		5	1.04308390022676	0
16923	bglG	Beta-glucoside bgl operon antiterminator, BglG family		5	0.937219730941704	0
16924	bglH	Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)		5	1.78378378378378	1
16925	bglJ	Transcriptional activator protein bglJ		5	1.37301587301587	1
16926	bglX	Periplasmic beta-glucosidase (EC 3.2.1.21)	sp|P33363|BGLX_ECOLI	5	1.00208768267223	1
16927	bioA	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	sp|P12995|BIOA_ECOLI	5	190.36470588235298	0
16928	bioB	Biotin synthase (EC 2.8.1.6)	sp|P12996|BIOB_ECOLI;sp|B1X7A5|BIOB_ECODH	5	376.9090909090911	0
16929	bioC	Biotin synthesis protein BioC	sp|P12999|BIOC_ECOLI	5	41.531914893617	0
16930	bioD	Dethiobiotin synthetase (EC 6.3.3.3)		5	28.7564102564103	0
16931	bioF	8-amino-7-oxononanoate synthase (EC 2.3.1.47)		5	121.70967741935499	0
16932	bioH	Biotin synthesis protein BioH	sp|P13001|BIOH_ECOLI;sp|C4ZUR7|BIOH_ECOBW;sp|B1X758|BIOH_ECODH	5	2.80701754385965	0
16933	bipA	GTP-binding protein TypA/BipA		5	0.5851297844258689	1
16934	birA	Biotin operon repressor / Biotin-protein ligase (EC 6.3.4.15)		5	2.1037037037037	1
16935	bisC	Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3)		5	2.06585365853659	0
16936	blc	Outer membrane lipoprotein Blc		5	1.15254237288136	0
16937	bolA	Cell division protein BolA	sp|P0ABE2|BOLA_ECOLI	5	1.14619883040936	0
16938	borD	Lipoprotein Bor	sp|P77330|BORD_ECOLI	5	1.08583690987124	0
16939	brnQ	Branched-chain amino acid transport system carrier protein		5	1.04387990762125	0
16940	btuB	Outer membrane vitamin B12 receptor BtuB	sp|P06129|BTUB_ECOLI	5	1.93665158371041	0
16941	btuC	Vitamin B12 ABC transporter, permease component BtuC		5	1.18918918918919	0
16942	btuD	Vitamin B12 ABC transporter, ATPase component BtuD		5	1.4493670886075902	0
16943	btuE	Glutathione peroxidase family protein	sp|P06610|BTUE_ECOLI	5	1.23357664233577	0
16944	btuF	Vitamin B12 ABC transporter, B12-binding component BtuF		5	1.6136363636363602	0
16945	btuR	Cob(I)alamin adenosyltransferase (EC 2.5.1.17)		5	1.70192307692308	0
16946	cadA	Lysine decarboxylase, inducible (EC 4.1.1.18)		5	0.8655462184873951	0
16947	cadB	Lysine/cadaverine antiporter membrane protein CadB		5	0.962962962962963	0
16948	cadC	Transcriptional activator of cad operon		5	1.30434782608696	0
16949	caiA	Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)		5	1.77049180327869	0
16950	caiB	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.-)		5	2.1954022988505804	0
16951	caiC	Crotonobetaine carnitine-CoA ligase (EC 6.3.2.-)		5	1.76543209876543	0
16952	caiD	Carnitine racemase (EC 5.-.-.-) / Carnitinyl-CoA dehydratase (EC 4.2.1.-)		5	2.1025641025641	0
16953	caiE	Carnitine operon protein CaiE		5	2.25	0
16954	caiF	Transcriptional activatory protein CaiF		5	5.72727272727273	0
16955	caiT	L-carnitine/gamma-butyrobetaine antiporter		5	1.88785046728972	0
16956	can	Carbonic anhydrase (EC 4.2.1.1)	sp|P61517|CAN_ECOLI	5	0.7592067988668549	0
16957	carA	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	sp|P0A6F1|CARA_ECOLI	5	1.6099290780141802	0
16958	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	sp|P00968|CARB_ECOLI	5	1.67315175097276	0
16959	cbl	Alkanesulfonate utilization operon LysR-family regulator CbI	sp|Q47083|CBL_ECOLI	5	0.644787644787645	0
16960	cbpA	DnaJ-class molecular chaperone CbpA		5	1.3313725490196102	0
16961	cbpM	Chaperone-modulator protein CbpM		5	2.95	0
16962	cbrA	Uncharacterized protein YidS		5	1.11029411764706	0
16963	cbrC	FIG00638764: hypothetical protein		5	1.134	0
16964	cca	tRNA nucleotidyltransferase (EC 2.7.7.21) (EC 2.7.7.25)		5	1.2953667953668	0
16965	cchA	Ethanolamine utilization polyhedral-body-like protein EutM		5	1.36	1
16966	cchB	Ethanolamine utilization polyhedral-body-like protein EutN		5	1.94117647058824	1
16967	ccmA	ABC transporter involved in cytochrome c biogenesis, ATPase component CcmA		5	2.93333333333333	1
16968	ccmB	ABC transporter involved in cytochrome c biogenesis, CcmB subunit		5	2.40540540540541	0
16969	ccmC	Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE		5	2.7680412371134	1
16970	ccmD	Cytochrome c-type biogenesis protein CcmD, interacts with CcmCE		5	0.0	0
16971	ccmE	Cytochrome c-type biogenesis protein CcmE, heme chaperone		5	3.3709677419354804	1
16972	ccmF	Cytochrome c heme lyase subunit CcmF		5	2.11574074074074	1
16973	ccmG	Cytochrome c-type biogenesis protein CcmG/DsbE, thiol:disulfide oxidoreductase		5	2.87878787878788	0
16974	ccmH	Cytochrome c heme lyase subunit CcmL / Cytochrome c heme lyase subunit CcmH		5	1.86466165413534	1
16975	cdaR	Sugar diacid utilization regulator SdaR		5	1.08296943231441	0
16976	cdd	Cytidine deaminase (EC 3.5.4.5)	sp|P0ABF6|CDD_ECOLI;sp|C4ZSM3|CDD_ECOBW;sp|B1X7N2|CDD_ECODH	5	0.6877021158643629	0
16977	cdh	CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)	sp|P06282|CDH_ECOLI;sp|C5A085|CDH_ECOBW;sp|B1XB84|CDH_ECODH	5	1.37614678899083	0
16978	cdsA	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		5	0.33333333333333304	0
16979	cdsA	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		5	1.71967654986523	0
16980	cedA	Cell division activator cedA		5	1.11111111111111	0
16981	cfa	Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79)	sp|P0A9H7|CFA_ECOLI	5	1.63305322128852	0
16982	chaA	Calcium/proton antiporter	sp|P31801|CHAA_ECOLI	5	0.617808219178082	0
16983	chaB	Cation transport regulator chaB	sp|P0AE63|CHAB_ECOLI	5	1.08080808080808	0
16984	chaC	Cation transport protein chaC		5	3.1005291005291005	0
16985	chbA	PTS system, chitobiose-specific IIA component (EC 2.7.1.69)		5	2.68	0
16986	chbB	PTS system, cellobiose-specific IIB component (EC 2.7.1.69)		5	0.560538116591928	0
16987	chbC	PTS system, cellobiose-specific IIC component (EC 2.7.1.69)		5	1.3666666666666698	0
16988	chbF	6-phospho-beta-glucosidase (EC 3.2.1.86)		5	1.87155963302752	1
16989	chbG	Cellobiose phosphotransferase system YdjC-like protein		5	2.8804347826087	1
16990	chbR	Chitobiose-specific regulator ChbR, AraC family		5	2.4031007751938	1
16991	cheA	Signal transduction histidine kinase CheA (EC 2.7.3.-)		5	1.89285714285714	0
16992	cheB	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)		5	2.2439024390243905	1
16993	cheR	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)		5	2.42857142857143	0
16994	cheW	Positive regulator of CheA protein activity (CheW)		5	2.03125	1
16995	cheY	Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY		5	1.53333333333333	0
16996	cheZ	Chemotaxis response - phosphatase CheZ		5	2.2258064516129	0
16997	chiA	Chitinase (EC 3.2.1.14)		5	1.73760330578512	0
16998	chpA	Programmed cell death toxin MazF		5	1.1588785046728998	0
16999	chpB	Programmed cell death toxin ChpB		5	2.52941176470588	0
17000	chpR	Programmed cell death antitoxin MazE		5	0.931818181818182	0
17001	chpS	Programmed cell death antitoxin ChpS		5	3.22222222222222	0
17002	cirA	Colicin I receptor precursor	sp|P17315|CIRA_ECOLI	5	1.7142857142857095	1
17003	citA	Sensor kinase CitA, DpiB (EC 2.7.3.-)		5	2.06666666666667	0
17004	citB	Transcriptional regulatory protein CitB, DpiA		5	1.62616822429907	0
17005	citC	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)		5	1.68269230769231	0
17006	citD	Citrate lyase gamma chain, acyl carrier protein (EC 4.1.3.6)		5	0.6	0
17007	citE	Citrate lyase beta chain (EC 4.1.3.6)		5	2.93181818181818	0
17008	citF	Citrate lyase alpha chain (EC 4.1.3.6)		5	2.40322580645161	1
17009	citG	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (EC 2.7.8.25)	sp|P77231|CITG_ECOLI;sp|C4ZWA2|CITG_ECOBW	5	1.6666666666666698	0
17010	citT	Citrate Succinate antiporter (TC 2.A.47.3.2)		5	1.5416666666666698	1
17011	citX	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (EC 2.7.7.61)		5	2.69047619047619	1
17012	clcA	H(+)/Cl(-) exchange transporter ClcA		5	1.46375098502758	0
17013	clcB	FIG00509904: hypothetical protein		5	1.30275229357798	0
17014	cld	regulator of length of O-antigen component of lipopolysaccharide chains		5	1.39293849658314	0
17015	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	sp|P0ABH9|CLPA_ECOLI	5	1.7206456651913602	1
17016	clpB	ClpB protein	sp|P63284|CLPB_ECOLI	5	3.32127236580517	0
17017	clpP	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	sp|P0A6G7|CLPP_ECOLI	5	1.46619411123228	0
17018	clpS	ATP-dependent Clp protease adaptor protein ClpS	sp|P0A8Q6|CLPS_ECOLI;sp|C4ZY53|CLPS_ECOBW;sp|B1X822|CLPS_ECODH	5	1.06157793457344	0
